iso,direct,indirect
IRN,2.725116798478126,0.21064618925842638
IRQ,0.8215645971690826,0.19501264520562245
ISL,0.015314008431783752,
ISR,0.2757018868149408,0.2144672444467517
ITA,1.316628648422716,
JAM,0.03472118322329662,0.04209081635283951
JOR,0.10838174756160679,0.18421209893602963
JPN,4.553851464545723,
KAZ,1.0914061499002186,
KEN,0.07602409279131866,0.10888417764113001
KGZ,0.05075389380393863,0.15680355252841593
KHM,0.0468919382384001,0.13677016584897217
KIR,0.0002665210179749792,0.05213802084384156
KNA,0.0006345676740042742,0.022436331046080227
KOR,2.6251085061772415,
KWT,0.4029002225494449,0.15989635095489518
LAO,0.09202827765961108,0.1544660705448564
LBN,0.11257108529195736,0.18100678541929938
LBR,0.005559663688013215,0.08431311307174383
LBY,0.22292104195610052,0.10665751562878256
LCA,0.0013232404055176367,0.0512084243457025
LKA,0.10183175091826346,0.14081158174143127
LSO,0.002818985886947605,0.058461918172184824
LTU,0.05387723725059068,
LUX,0.03862088257529922,
LVA,0.034136528188782655,
MAR,0.291243006382496,0.07164997950027896
MDA,0.03441083826530475,0.13621048691108228
MDG,0.019014461599526092,0.09024453301763913
MDV,0.006981482333800894,0.09019966309193705
MEX,1.9506249882920752,
MHL,0.0,0.02592782899391466
MKD,0.03519864189783761,0.07109863060696853
MLI,0.01575949774035941,0.08227769938217477
MLT,0.0064686249288623265,
MMR,0.13409944203561686,0.20522829272876209
MNG,0.0883004535724764,0.07505490383218216
MOZ,0.04295661829958636,0.09128870688820712
MRT,0.012329454481608576,0.07077562926646408
MUS,0.015792117272473885,0.06772128183811787
MWI,0.006355967972625005,0.07701083129794029
MYS,1.0312050817957603,0.11721864095812862
NAM,0.017224312879271536,0.07612154057234477
NER,0.00975324543554311,0.09836724186149581
NGA,0.5307761405443476,0.09398625823270379
NIC,0.02183986233842336,0.04308535923620127
NLD,0.6252179877153763,
NOR,0.18815392336751757,
NPL,0.050088784954126775,0.2509808835220042
NZL,0.1467738588253481,
OMN,0.34553584973005824,0.18589408592696088
PAK,0.8589462618973709,0.2349487950805127
PAN,0.04049300302692005,0.018956499941140237
PER,0.21898301187556846,0.04850954690395781
PHL,0.6007079634499894,0.12671644852524366
PLW,0.0052024479169121285,0.037335654314802014
PNG,0.02975321300919226,0.07561466898492597
POL,1.2540347355320316,
PRT,0.19365614655260854,
PRY,0.03571566366654558,0.062372141528854286
QAT,0.40395436410636876,0.23439295971218144
ROU,0.3190128325712851,
RUS,7.050754316826122,0.06912987385074132
RWA,0.004624919709259545,0.06703231893054351
SAU,2.385692323727133,0.1634341800370862
SDN,0.09299717527465401,0.16710424846418448
SEN,0.042546161790708914,0.06571441724346982
SGP,0.22836135257010381,
SLB,0.0012788783556855754,0.05540091233358169
SLE,0.004487410123106137,0.08474947453231607
SLV,0.029750187609530243,0.07487040859732019
SOM,0.0036386270404707675,0.14232408549079878
SRB,0.37954330935654346,0.050301273669433044
STP,0.0006550372330977649,0.10546750911944969
SUR,0.007870128724044786,0.028413672032257864
SVK,0.13996035734344692,
SVN,0.06005309947185228,
SWE,0.1749659586496688,
SWZ,0.006563425373056493,0.04474161385118691
SYC,0.004935504839064225,0.0677586635993066
SYR,0.1046016736388854,0.19900035519006565
