id,event,log_gdp_pc_ppp,emission_intensity,government_effectiveness,regulatory_quality,reserves_oil,g_debt,government_expenditure,polity2,welfare,spatial_lag,spatial_lag_sq,spatial_lag_tr,start,stop,region,kyoto,eu
DOM,0,-0.11978431908562027,-0.11776831290214737,-0.2920177033967069,-0.3410364926730997,-0.1476630537149045,0.14482713327780997,-1.1706651253940918,0.7084438731861764,0.10148401756286642,-0.5078519710644639,0.2579136245140611,-0.13098194257384596,10.0,11.0,NM,0,0
DOM,0,-0.08058372932632428,-0.09251992519777678,-0.478235774800923,-0.17499705399847948,-0.1476630537149045,0.17977693242737205,-1.176942746419986,0.7084438731861764,-0.6087574781221395,-0.5175013799395416,0.26780767823932977,-0.1385908430472579,11.0,12.0,NM,0,0
DOM,0,-0.04674955078534587,-0.08373098482561427,-0.35085504013100904,-0.3179398006040384,-0.1476630537149045,0.15863924670396068,-1.096630805935191,0.7084438731861764,0.04951209977647728,-0.5215874157597894,0.2720534322789754,-0.14189964669097166,12.0,13.0,NM,0,0
DOM,0,-0.022470783725448345,-0.08454321547534974,-0.2830784178155342,-0.14994824782793173,-0.1476630537149045,0.23092904977000603,-1.0121844219718008,0.7084438731861764,-0.5560610861357784,-0.49862362740197064,0.24862552180349926,-0.12397055954636853,13.0,14.0,NM,0,0
DOM,0,-0.014942977173037537,-0.0910595553688722,-0.41811454467523745,-0.32935519024499266,-0.1476630537149045,0.1325120988317393,-0.9400347152044537,0.7084438731861764,0.11412567449996208,-0.4980641237647643,0.24806787138156242,-0.12355370699384814,14.0,15.0,NM,0,0
DOM,0,0.008725399117449767,-0.07197173150465239,-0.3562254817492236,-0.2196886940217418,-0.1476630537149045,0.05877165847360791,-0.9333096746887918,0.7084438731861764,-0.44646321775168285,-0.49437165710799,0.24440333535170006,-0.12082608190053976,15.0,16.0,NM,0,0
DOM,0,-0.013420046345903658,-0.1095246168485944,-0.500099168104466,-0.33103036387013457,-0.1476630537149045,0.6148327134889863,-0.7420374441890106,0.7084438731861764,-0.3735352918136869,-0.5002140575670818,0.2502141033877238,-0.12516061191608266,16.0,17.0,NM,0,0
DOM,0,-0.004082798290722912,-0.14459403960783418,-0.6304822800459239,-0.42369932661527754,-0.1476630537149045,0.15537002430379795,-0.8588884506766612,0.7084438731861764,-0.3491942449587199,-0.4799833332072028,0.2303840001566967,-0.11058048031282001,17.0,18.0,NM,0,0
DOM,0,0.05741559258107542,-0.14869074553543826,-0.5071441621649999,-0.38314748320854103,-0.1476630537149045,-0.6057374424368385,-0.9756379194872307,0.7084438731861764,-0.36891129104384884,-0.44179984027979796,0.195187098871255,-0.08623362910599759,18.0,19.0,NM,0,0
DOM,0,0.1173870950424621,-0.1492231604829739,-0.5395095467634311,-0.24363678849709297,-0.1476630537149045,0.0833454397237844,-0.9143158317228843,0.7084438731861764,-0.4730688797233211,-0.4384820808797627,0.19226653525264675,-0.08430543046112281,19.0,20.0,NM,0,0
DOM,0,0.16459426399284477,-0.16776629553575712,-0.6249226154184687,-0.24469961269543575,-0.1476630537149045,-0.1503649806551842,-0.9074678832341844,0.7084438731861764,-0.4313487461220466,-0.37052452505925493,0.13728842367038643,-0.0508687279766037,20.0,21.0,NM,0,0
DOM,0,0.17968542366228657,-0.17824810174651784,-0.5723885374762466,-0.2026469355423619,-0.1476630537149045,0.38141017177672376,-0.7859693107235566,0.7084438731861764,-0.4297707507051277,-0.3145628963460869,0.09894981575763902,-0.031125940637634603,21.0,22.0,NM,0,0
DOM,0,0.17677193751272377,-0.19332956950610478,-0.5657113719639391,-0.2023588777499053,-0.1476630537149045,0.2801272488023184,-0.9089571519216965,0.7084438731861764,-0.397957591056751,-0.2549510547361622,0.06500004031108157,-0.016571828835203306,22.0,23.0,NM,0,0
DOM,0,0.23042881063302031,-0.2015622338229079,-0.5952076366811427,-0.16453258377564592,-0.1476630537149045,0.011925257400648336,-0.9360831267922597,0.7084438731861764,-0.4641625983674336,-0.2361736782959367,0.055778006319832596,-0.013173296920568867,23.0,24.0,NM,0,0
DOM,0,0.24473127891289165,-0.2059613971385807,-0.5448265665865222,-0.20510181970575206,-0.1476630537149045,0.07190590617638465,-0.9271415396179841,0.7084438731861764,-0.4208626708024486,-0.21552926465968897,0.04645286392474625,-0.010011951603037153,24.0,25.0,NM,0,0
DOM,0,0.255994894972413,-0.20379849058803276,-0.4681158179779745,-0.1193991736587956,-0.1476630537149045,0.20143586824962956,-0.6753910697304367,0.7084438731861764,-0.2608708696222009,-0.19982977250533948,0.03993193797953573,-0.00797959008214795,25.0,26.0,NM,0,0
DOM,0,0.2841256329457562,-0.22105344569870108,-0.4274075518055297,-0.08818363679686408,-0.1476630537149045,0.3425702891731934,-0.8218810703230626,0.7084438731861764,-0.3622347055073346,-0.15903512084572805,0.025292169662415324,-0.004022343258712878,26.0,27.0,NM,0,0
DOM,0,0.32891859761277625,-0.2354714567789318,-0.39663551886546,-0.055978324334742195,-0.1476630537149045,-0.10447666328996123,-0.8635877358202146,0.7084438731861764,-0.2964835816115708,-0.024740991500355147,0.0006121166604206456,-1.514437309269297e-05,27.0,28.0,NM,0,0
DOM,0,0.3730091872236642,-0.22952776716673962,-0.3223093632635708,-0.05688348765908044,-0.1476630537149045,-0.13572116732165695,-0.8828244234430779,0.7084438731861764,-0.2886305319966064,-0.004678919992554358,2.1892292296724876e-05,-1.024322841099898e-07,28.0,29.0,NM,0,0
DOM,0,0.4153522196115781,-0.23451583249381774,-0.233068513231086,-0.08270621411275576,-0.1476630537149045,0.07703135782409401,-0.8651212024383244,0.5459170180364961,-0.3128284345659546,-0.004714131252328242,2.2223033464177844e-05,-1.0476229657501713e-07,29.0,30.0,NM,0,0
DOM,0,0.4428483092395765,-0.25451587428183675,-0.3344379804945111,-0.0955135042402953,-0.1476630537149045,0.095835091290804,-0.8597078926515516,0.5459170180364961,-0.27735271767464076,0.35200129256153434,0.12390490996499089,0.04361468846239733,30.0,31.0,NM,0,0
DOM,0,0.48808576946140275,-0.2539324424114643,-0.36325388634179706,-0.0829119159567163,-0.1476630537149045,0.045886359580204955,-0.9027144978017593,0.5459170180364961,-0.33294493112718915,0.4271429070253247,0.1824510630220452,0.0779326774490971,31.0,32.0,NM,0,0
DOM,0,0.5189700150348241,-0.24449294410656544,-0.3224673445762745,-0.07175118071725946,-0.1476630537149045,0.17637645126925355,-0.8882533188100981,0.610231515947753,-0.304669420173961,0.46420908075678324,0.21549007065705772,0.10003244761192703,32.0,33.0,NM,0,0
DOM,0,0.4545902801144055,-0.23927800157554793,-0.4581786095243595,-0.041904855108543734,-0.1476630537149045,1.0570383768713614,-0.5562284361307813,0.7074442555189723,-0.34241534966454484,0.46593566280126164,0.217096041870051,0.10115278816025265,33.0,34.0,NM,0,0
DZA,0,-0.03884179549813243,0.18645021032832804,-2.3496078478253697,-0.34891396854019896,-0.0503930633425319,0.5708379938549745,-0.24287817683435753,-2.0545126643583886,-0.6540082462052428,-0.6863779695372428,0.4711147170660683,-0.3233627629189206,0.0,1.0,AF,0,0
DZA,0,-0.06402828722533582,0.20017473844386052,-2.3496078478253697,-0.423630854284658,-0.056254971686117546,0.9117140383802187,-0.25491134014669165,-2.0545126643583886,-0.7514364481916911,-0.6863779695372428,0.4711147170660683,-0.3233627629189206,1.0,2.0,AF,0,0
DZA,0,-0.05577967845851351,0.17596163531272271,-2.3496078478253697,-0.43692306957781674,-0.059676694715164444,-0.3316818067207006,-0.32717672267080816,-0.9168246783106265,-0.42624776186561386,-0.6863779695372428,0.4711147170660683,-0.3233627629189206,2.0,3.0,AF,0,0
DZA,0,-0.05949372514860914,0.1433572212021649,-2.3496078478253697,-0.4950850431188365,-0.05367075099820765,-0.6150785465219535,-0.36500180184669345,-0.9168246783106265,-0.3111642327204256,-0.4973769848824212,0.24738386509072827,-0.12304304092738608,3.0,4.0,AF,0,0
DZA,0,-0.0882798530219423,0.18853157855794386,-2.3496078478253697,-0.6247571867664021,-0.05588562756465749,0.16524202686463904,-0.08243706941702421,-0.9168246783106265,-0.19262139158864963,-0.3734265782481975,0.13944740934215719,-0.05207336891621749,4.0,5.0,AF,0,0
DZA,0,-0.09260555442241773,0.24795824773258035,-2.3496078478253697,-0.7236536514164176,-0.057993718947944854,-0.10363440820741077,-0.04171191630009187,-1.7294589540590282,-0.3369083269812614,-0.30422067488001575,0.09255021902445225,-0.028155690091912135,5.0,6.0,AF,0,0
DZA,0,-0.1275691689540813,0.265754038101913,-2.3496078478253697,-0.7543006318208502,-0.05998030662501736,1.7775254873866717,0.24466030170548894,-1.7294589540590282,-0.4533429867024534,-0.31656770378835086,0.10021511108182905,-0.03172486760006914,6.0,7.0,AF,0,0
DZA,0,-0.15170633468762887,0.24893542620168344,-2.3496078478253697,-0.8243785113333325,-0.06180909584429119,0.025670710950391525,0.1375689385953634,-1.7294589540590282,-0.25603372082447257,-0.311793734517948,0.09721533288464865,-0.03031113169251008,7.0,8.0,AF,0,0
DZA,0,-0.13718846237757662,0.24563984282287657,-2.3496078478253697,-0.848782668666468,-0.06344012081053807,0.38908215313723354,0.004202401479889037,-1.0793515334603068,-0.30439779109760917,-0.3262431263803838,0.10643457751044706,-0.03472354932198353,8.0,9.0,AF,0,0
DZA,0,-0.11911768629377611,0.20784726006689133,-1.0196902667518464,-0.8744818497588647,-0.06491222318328312,-0.37061818820410103,-0.12842720542651107,-1.0793515334603068,-0.1510082789893702,-0.20489383967171532,0.04198148553541858,-0.00860174776647449,9.0,10.0,AF,0,0
DZA,0,-0.12382332249366343,0.18727003090662553,-2.3496078478253697,-0.8422721741239525,-0.06629176813866558,-0.7887592908987384,-0.021372774537955816,-1.0793515334603068,-0.009764533304219163,-0.19142089805702264,0.036641960212957056,-0.007014036930533932,10.0,11.0,AF,0,0
DZA,0,-0.09606518710524561,0.15649210037716227,-0.7720263855957329,-0.721593954235193,-0.0675117037933257,0.018853638913532696,-0.007432665076989917,-1.0793515334603068,-0.2575171888193168,-0.1777415102589374,0.031592044469127945,-0.005615217696110311,11.0,12.0,AF,0,0
DZA,0,-0.08202888660272682,0.1622767051282291,-2.3496078478253697,-0.8199659559985545,-0.06862476280417737,-0.7251784653473191,0.03794694063176138,-1.0793515334603068,-0.04198113133658111,-0.1728736802740235,0.029885309331485303,-0.005166383410261481,12.0,13.0,AF,0,0
DZA,0,-0.06337764797049168,0.15933194113700774,-0.9005845607197724,-0.6845258802662086,-0.06972537460733495,-1.1526072105492953,-0.16339966010584356,-1.0793515334603068,-0.06152653432462611,-0.09365221188814182,0.008770736791541413,-0.0008213989004165576,13.0,14.0,AF,0,0
DZA,0,-0.05071569184100565,0.12921931001261527,-2.3496078478253697,-0.5713351972983711,-0.07079039933700357,-0.24451301916249052,0.01591893805636082,-1.0793515334603068,-0.1615307003414709,-0.09210316977717012,0.008482993883002223,-0.0007813106258248493,14.0,15.0,AF,0,0
DZA,0,-0.017858053314841454,0.12858163309340628,-0.5513274451663077,-0.5699099973832575,-0.07182034723781865,-0.19886519626707436,0.2359800172062185,-1.0793515334603068,-0.08677195606785863,-0.11434806125865112,0.013075479113612228,-0.0014951556866695443,15.0,16.0,AF,0,0
DZA,0,0.027008118259825572,0.1298939181779694,-0.5654886535894815,-0.5076376186834372,-0.0728405153323221,-0.6473037009807551,-0.12334980798292876,-1.0793515334603068,-0.2002704473027105,-0.10421790999443886,0.01086137276360896,-0.0011319495690938482,16.0,17.0,AF,0,0
DZA,0,0.04947054153177217,0.10283313104074412,-0.5275978320589849,-0.5329201427626165,-0.056933437284044305,-0.40610655566474513,-0.1289535344108353,-0.26671725771190535,-0.016911129390845294,-0.04811056187981441,0.0023146261643914516,-0.00011135796531059242,17.0,18.0,AF,0,0
DZA,0,0.0844797646965843,0.10518146997502456,-0.4274286223366749,-0.38181399374111125,-0.0543181149660105,-0.5830647221798048,-0.14638030030160865,-0.26671725771190535,0.07800014341861096,0.10226245179062293,0.01045760904622948,0.0010694207409352244,18.0,19.0,AF,0,0
DZA,0,0.08643982140228416,0.1233312269055207,-0.43226607305723147,-0.5587059218558365,-0.05916252820150316,-0.17836653555202828,-0.12237603751331884,-0.26671725771190535,0.09954936049766035,0.0934777447772391,0.00873808876863865,0.0008168168317556632,19.0,20.0,AF,0,0
DZA,0,0.1001886530069998,0.11823781642908317,-0.5210141014811672,-0.6061638192176247,-0.05353379616547893,-0.6630591902247551,0.21987250267397035,-0.26671725771190535,0.3612004398234653,0.12052506771596795,0.01452629194793866,0.001750782320687227,20.0,21.0,AF,0,0
DZA,0,0.10549947971471031,0.1307420029762732,-0.5789831370158315,-0.7684123708188189,-0.05565667630728134,-0.35873041741335815,0.48571116516835905,-0.26671725771190535,0.4531293634801071,0.2705095143402501,0.07317539734859799,0.019794641198424067,21.0,22.0,AF,0,0
DZA,0,0.10382797574866072,0.13942197492044872,-0.5374238502053701,-1.0308882997670277,-0.05729427360538391,0.10735927312896654,0.7629188542743573,-0.26671725771190535,0.4293743689671563,0.2731038424937279,0.07458570878483893,0.020369643664257704,22.0,23.0,AF,0,0
DZA,0,0.11727582351865314,0.12973726572213007,-0.43884494120478496,-1.1222987019156898,-0.058958446006445696,0.042240127779415396,0.4461599636170498,-0.26671725771190535,0.31274238054503245,0.28642486005837964,0.08203920045946236,0.02349806651090286,23.0,24.0,AF,0,0
DZA,0,0.12497222643858542,0.1445550913355079,-0.5199559031771849,-1.139728830741231,-0.06062652574462514,-0.08482972283291082,0.5956161555681206,-0.26671725771190535,0.47715264343426006,0.3652704721035964,0.1334225177907842,0.04873530606269024,24.0,25.0,AF,0,0
DZA,0,0.13619504951096767,0.19398888240749518,-0.4891639438072087,-1.2217970974994183,-0.06230140933020879,0.00026557737727023856,0.7356677586721473,-0.26671725771190535,0.5581733172835004,0.38356922367798957,0.14712534935293559,0.05643275603465851,25.0,26.0,AF,0,0
DZA,0,0.1425647052766997,0.1963786253194265,-0.4909523647267601,-1.1175378511944092,-0.06396382917108907,-0.1495201771507682,0.32246897146860015,-0.26671725771190535,0.2764142782026205,0.47404070518624064,0.22471459017346831,0.10652386279146799,26.0,27.0,AF,0,0
DZA,0,0.15659371753876877,0.22310233819860348,-0.4369488794270304,-1.2275262887110068,-0.06560399431197439,0.03235266325654053,0.6026391902488591,-0.26671725771190535,0.37509518135009257,0.47768815187301666,0.22818597043985822,0.10900173450276669,27.0,28.0,AF,0,0
DZA,0,0.16968280759324086,0.24061045771269512,-0.45919068421525727,-1.124715792595866,-0.06722882916165945,0.06552755337527297,0.9003070470001856,-0.26671725771190535,0.4686906138666834,0.5057722722943863,0.2558055914218268,0.1293793752390267,28.0,29.0,AF,0,0
DZA,0,0.17895065455902903,0.20961615408038795,-0.48805855132713194,-1.1230931171723015,-0.06881635479287852,0.7567448842980985,0.6451965653468377,-0.26671725771190535,0.18567815249799527,0.5055996002797318,0.2556309558030246,0.12924690907313505,29.0,30.0,AF,0,0
DZA,0,0.17361819799640174,0.19875135239942981,-0.5433563964948557,-1.1460559487021746,-0.07034438606644539,0.4098378509473608,0.5527941446996331,-0.26671725771190535,0.27010781943905443,0.5587210853442839,0.3121692512082946,0.17441554284621075,30.0,31.0,AF,0,0
DZA,0,0.1679243961299959,0.22166328891227696,-0.4048870630239214,-1.2083268231837576,-0.07180209544570225,0.7400252300885367,0.5371269148830016,-0.26671725771190535,0.24477474540971544,0.5895915620117347,0.3476182099954372,0.20495276341493301,31.0,32.0,AF,0,0
DZA,0,0.16115715090835792,0.25179773831392765,-0.4737714917677065,-1.2467210535562645,-0.07318476029803124,0.5020566403766309,0.6324479020354214,-0.2880710932063849,0.3863678042082008,0.6657739171429446,0.44325490874786055,0.2951075568899016,32.0,33.0,AF,0,0
DZA,0,0.10532170853566282,0.2010821472042675,2.3418136043006297,-1.5626391030963236,-0.07446395178911067,0.40062492737278,0.6843114524268404,0.3728275150484906,0.6063145235498715,0.6663903406370045,0.44407608609430294,0.2959280142811303,33.0,34.0,AF,0,0
ECU,0,-0.13331395582914773,-0.2085736440616614,0.44534577859023666,0.21940634191988767,-0.10285237137457089,0.37832263566050073,-0.9773995716528584,0.8709707283358566,-0.5831955558504638,-0.6863779695372428,0.4711147170660683,-0.3233627629189206,0.0,1.0,SA,0,0
ECU,0,-0.11464987383731434,-0.1919063924287251,0.3820794200281143,0.11086729175493301,-0.10543131540570692,-0.35851871821466674,-0.8705679897380006,0.8709707283358566,-0.5504556441183097,-0.6863779695372428,0.4711147170660683,-0.3233627629189206,1.0,2.0,SA,0,0
ECU,0,-0.12123417787983971,-0.19248316627960885,0.3341935239455741,0.03159143229045588,-0.11319216249197213,-0.0680824089091457,-0.8797327716736391,0.8709707283358566,-0.5114060037077454,-0.6863779695372428,0.4711147170660683,-0.3233627629189206,2.0,3.0,SA,0,0
ECU,0,-0.1265699749395973,-0.17947659408887542,0.3289715308176695,-0.03218975900027432,-0.10989116394514503,-0.1940738495049141,-0.8174269985824129,0.8709707283358566,-0.42516179902532514,-0.6210970355793051,0.38576152760540056,-0.23959534123625853,3.0,4.0,SA,0,0
ECU,0,-0.11082700203248651,-0.19109697793095218,0.2596766970828032,-0.0651432431693236,-0.11302015768724258,-0.23055480873995696,-0.7940330501615429,0.8709707283358566,-0.3601934327795452,-0.5499055843306976,0.302396151678086,-0.1662893324878921,4.0,5.0,SA,0,0
ECU,0,-0.11097400932385741,-0.18214679597610733,0.22891770554973684,-0.12556709285021717,-0.11063837747296551,0.2807033007776006,-0.7656637379784296,0.8709707283358566,-0.38369990374651286,-0.5194674878957698,0.2698464709807417,-0.14017646839790465,5.0,6.0,SA,0,0
ECU,0,-0.11120768320289107,-0.19491726079491906,0.202051498111825,-0.11368277930053643,-0.1101993587685443,0.5612725823428774,-0.7878564601000171,0.8709707283358566,-0.498350774727201,-0.5223177657452666,0.27281584841312717,-0.1424965644030439,6.0,7.0,SA,0,0
ECU,0,-0.09310509572464405,-0.19336659225778108,0.16271695262944869,-0.11551879949234521,-0.10139238115814704,-0.25933935943791275,-0.7382149056568499,0.8709707283358566,-0.32762125417584154,-0.524633312812577,0.27524011291269923,-0.14440013225629714,7.0,8.0,SA,0,0
ECU,0,-0.09022805900972258,-0.17300835693122332,0.13020059496565162,-0.22594226886044236,-0.10224894834806182,-0.686005854599422,-0.6216489806496361,0.8709707283358566,-0.17221673796210668,-0.5258450432446322,0.2765130095049491,-0.14540299544083338,8.0,9.0,SA,0,0
ECU,0,-0.09113504535726122,-0.13332461133906298,-0.4348120796803097,-0.3111829563371375,-0.10083634222318318,-0.005980934610130747,-0.5764050159468737,0.8709707283358566,-0.20031349221862937,-0.4941994637100189,0.24423310993127026,-0.12069987194826386,9.0,10.0,SA,0,0
ECU,0,-0.07152195098173914,-0.13400100926135922,0.04312652059115657,-0.45831867520187247,-0.10166686353296692,-0.4401390698976525,-0.6210122990429319,0.8709707283358566,-0.20743802303958686,-0.4863530872896831,0.23653932551620607,-0.11504163123022614,10.0,11.0,SA,0,0
ECU,0,-0.059801274523889704,-0.15073326124536324,-0.47141674073502265,-0.16799360191255786,-0.10246561501556525,0.19103613339318867,-0.6459455923670483,0.8709707283358566,-0.3759301106893475,-0.49454244075733983,0.24457222571022696,-0.12095134544419067,11.0,12.0,SA,0,0
ECU,0,-0.11254274135956321,-0.19215934341706897,0.02691130162095746,-0.3106360726324159,-0.10323888089776717,1.519095387932346,-0.49592739703037275,0.8709707283358566,-0.31107680528261616,-0.49464970344882436,0.24467832912200987,-0.12103006294055603,12.0,13.0,SA,0,0
ECU,0,-0.11756924790315734,-0.1741676913696742,-0.7118683983662194,-0.5327931303351985,-0.10399342469412637,-0.5259186118348381,-0.48836532038644587,0.38339016288681577,-0.1517844242644555,-0.46714335599883894,0.21822291505385796,-0.10194138489410877,13.0,14.0,SA,0,0
ECU,0,-0.09979855845867182,-0.16765811884914814,-0.0493620782188784,-0.48673342762598293,-0.10473798461741456,-0.934530896213285,-0.669324215044227,0.38339016288681577,-0.2514994069610898,-0.47230088526299074,0.22306812622020475,-0.10535527348775926,14.0,15.0,SA,0,0
ECU,0,-0.08154240348377458,-0.17529878084793102,-0.7777915117372958,-0.6509953515369625,-0.10547719408753303,-0.36321857956709486,-0.5870501615852511,0.38339016288681577,-0.3214272989630071,-0.47124216496769233,0.22206917804343776,-0.10464836023378554,15.0,16.0,SA,0,0
ECU,0,-0.07402694493432523,-0.1827023019957338,-0.7992711544170413,-0.6442496848514705,-0.056921643831331935,-0.22706580240644483,-0.6638821760854636,0.38339016288681577,-0.2994160862957437,-0.4696544833890585,0.22057533376744345,-0.1035941944289178,16.0,17.0,SA,0,0
ECU,0,-0.024726093807426793,-0.17443215078772642,-0.847368789122854,-0.6948499881247676,-0.05848651258944789,-0.26635681166216074,-0.6536549480996876,0.38339016288681577,-0.31520438407363865,-0.4515679747057637,0.20391363577986527,-0.0920808675240025,17.0,18.0,SA,0,0
ECU,0,0.00277555786465346,-0.1670441821311677,-0.8844410062170958,-0.7617448294680302,-0.06001111925901462,-0.2652183579998897,-0.5984163317091165,0.38339016288681577,-0.2601017157954626,-0.4166743281280363,0.17361749572095045,-0.07234195338079924,18.0,19.0,SA,0,0
ECU,0,0.02351788169910683,-0.1630588606798788,-0.9320740404782463,-1.0665899794946396,-0.06150680175192018,-0.3898380952857718,-0.609291436988249,0.5459170180364961,-0.19569315869400977,-0.41757721733231334,0.17437073243499804,-0.07281324523440384,19.0,20.0,SA,0,0
ECU,0,0.02711057018760707,-0.1548661292794031,-0.8105155720740441,-1.0945129706622447,-0.06503421301525718,-0.08687497707176643,-0.4335179705949423,0.2208633077371355,-0.1961383130528248,-0.3479683215461576,0.12108195279965012,-0.04213268388522533,20.0,21.0,SA,0,0
ECU,0,0.06284595311502698,-0.16836556375880038,-0.8062727679722763,-1.0919821234778675,-0.06643044737485171,-0.30462950161362345,0.23702965749796778,0.2208633077371355,0.24284133645111464,-0.27442955365376964,0.07531157991860724,-0.020667723262023582,21.0,22.0,SA,0,0
ECU,0,0.053889445944727055,-0.14324594227648932,-0.7389262019767782,-1.2399783953072472,-0.0652569654732526,-0.37105076602256526,0.10017717022651985,0.2208633077371355,0.21019770604806437,-0.21457474404837376,0.046042320783425114,-0.009879519197496562,22.0,23.0,SA,0,0
ECU,0,0.06834916040661644,-0.1209273120958604,-0.6648589946219037,-1.1220975127264414,-0.03461161278755131,0.18291138551084915,0.2036913279846867,0.2208633077371355,0.13761152237133834,-0.18704107216543062,0.03498436267679382,-0.006543512704091791,23.0,24.0,SA,0,0
ECU,0,0.11588955306481505,-0.14685612066412582,-0.5359769435055559,-0.9910923260245703,-0.03628153731514194,-0.04057352022072612,0.4927415056540455,0.2208633077371355,0.3546278299441586,-0.16714829145755863,0.02793855133718097,-0.004669881121809089,24.0,25.0,SA,0,0
ECU,0,0.14703275587626013,-0.16290298396134956,-0.46300511774492,-0.9777799946238331,-0.02626611411565585,0.17935209011247863,0.5107395942094898,0.2208633077371355,0.38923593809723256,-0.13745620881206166,0.0188942093409851,-0.0025971263845132537,25.0,26.0,SA,0,0
ECU,0,0.17344450688113133,-0.1644893299639006,-0.4599063195400335,-0.8939911842430125,-0.011033561024727242,0.1790160089570435,0.7652723557825922,0.2208633077371355,0.5688432309149326,-0.09621940234151541,0.009258173386958422,-0.0008908159100672627,26.0,27.0,SA,0,0
ECU,0,0.19135818491780962,-0.1522202894019615,-0.43255419588583177,-0.9682911979552147,-0.013045631835736112,0.2954000036077305,0.6920135081354845,0.2208633077371355,0.5101627632777785,0.06399580885142672,0.004095463550548347,0.0002620925025388774,27.0,28.0,SA,0,0
ECU,0,0.18029054788919105,-0.16075709191347293,-0.4033663617942143,-1.1094517380321398,-0.005493606486286518,0.21878964607128185,0.502147773761431,0.2208633077371355,0.47755642087224104,0.0879368381787084,0.007732887508868347,0.0006800056775215114,28.0,29.0,SA,0,0
ECU,0,0.1584331000822899,-0.17066151213487618,-0.39190952267390194,-0.9788526902543587,-0.016465865041485617,0.2993700841430339,0.5049615384296722,0.2208633077371355,0.5213728848867915,0.08777736880743209,0.007704866474755952,0.0006763129061666723,29.0,30.0,SA,0,0
ECU,0,0.1647435970574478,-0.1860132986071524,-0.28849297226922044,-0.9636788887848745,-0.018488078045242617,0.3654499726774159,0.4299020956248605,0.2208633077371355,0.4396580529594085,1.1181129726718586,1.2501766196571005,1.397838696569656,30.0,31.0,SA,0,0
ECU,0,0.1598561019380638,-0.18006873389605982,-0.23086259070119683,-0.8382933674041833,-0.020907711054461414,0.10292712705550193,0.4649265001834598,0.2208633077371355,0.5099516024158404,1.2835279548401033,1.6474440108560182,2.114540441967602,31.0,32.0,SA,0,0
ECU,0,0.14464861468186488,-0.1878398148423828,-0.36165872318980774,-0.7956809330395276,-0.02330536990750729,0.44315063942694966,0.35027065390033923,0.10495382731490009,0.39802641736101513,1.3270960762252957,1.7611839955325759,2.33726036998207,32.0,33.0,SA,0,0
ECU,0,0.06843827086304653,-0.16444965926555735,-0.8700206835390124,-1.10165858420497,-0.02503658270015277,-0.14289929017076672,0.3158471445406794,0.03692746012159268,0.47317216539345053,1.3284197101506416,1.7646989263167148,2.3442608362007986,33.0,34.0,SA,0,0
EGY,0,-0.35070395163996754,0.12296808979784332,0.43447888953258423,0.7865199337112153,-0.12990148968828785,-1.3307326879843997,-0.6476542059474776,-1.5669320989093478,-1.8650273009530418,-0.6863779695372428,0.4711147170660683,-0.3233627629189206,0.0,1.0,AF,0,0
EGY,0,-0.3546317367488707,0.10695707304800395,0.22095839591926603,0.7520562544131967,-0.12701717318905875,-0.35474523082973625,-0.48027754665650185,-1.5669320989093478,-1.8650273009530418,-0.6863779695372428,0.4711147170660683,-0.3233627629189206,1.0,2.0,AF,0,0
EGY,0,-0.34838877132928237,0.11430139258519298,0.1694427828469858,0.6547972805566359,-0.12756043948821585,-0.4614955322835399,-0.5820186482893267,-1.5669320989093478,-1.8650273009530418,-0.6863779695372428,0.4711147170660683,-0.3233627629189206,2.0,3.0,AF,0,0
EGY,0,-0.3728335437983332,0.10181641901992687,0.078070193562281,0.5839659253317777,-0.12715814809309556,0.23669010510709212,-0.5725701484195636,-1.5669320989093478,-1.8650273009530418,-0.48052931770802093,0.2309084251769361,-0.11095826800330671,3.0,4.0,AF,0,0
EGY,0,-0.383189522674916,0.10824795978626106,0.017912882196624447,0.41564488368429053,-0.12764667542733707,2.302758226377879,-0.20707132153699623,-1.5669320989093478,-1.8650273009530418,-0.33124981593566744,0.10972644055741355,-0.03634686323791919,4.0,5.0,AF,0,0
EGY,0,-0.36674729397218053,0.1052292357997273,-0.029148812055887867,0.32148202973688816,-0.12810650482582855,0.47807617715626494,-0.3876184593614533,-1.5669320989093478,-1.8650273009530418,-0.2717037895071665,0.07382294923255464,-0.020057975059080267,5.0,6.0,AF,0,0
EGY,0,-0.36222824925040426,0.09067725879477505,-0.48786074614217695,0.36615872505074165,-0.12132997761253947,-1.0726657367019126,-0.5957672284444815,-1.5669320989093478,-1.8650273009530418,-0.29018386064342494,0.08420667297792267,-0.02443541745667197,6.0,7.0,AF,0,0
EGY,0,-0.34899510909312775,0.04406271023875782,-0.5404602210668743,0.22729923413807016,-0.12149928369565798,-0.5027872070437867,-0.6079576711231719,-1.5669320989093478,-1.8650273009530418,-0.30671487881483495,0.09407401688639888,-0.02885390068893657,7.0,8.0,AF,0,0
EGY,0,-0.3301923274776932,0.05449599323888387,0.17137282597452497,-0.15969534350955916,-0.13441784390129466,-0.5393721205612354,-0.3898980415239358,-1.5669320989093478,-1.5834411050066886,-0.3148848269077098,0.09915245421669837,-0.031221603383499684,8.0,9.0,AF,0,0
