id,event,log_gdp_pc_ppp,emission_intensity,government_effectiveness,regulatory_quality,reserves_oil,g_debt,government_expenditure,polity2,welfare,spatial_lag,start,stop,region,kyoto,eu
FSM,0,-0.8369014432309951,-0.47236190186980626,-0.5573420807196664,0.01109551897876769,-0.1476630537149045,0.045271885107873805,1.6856682128605378,0.8353963648908548,0.7966855895346567,-0.44067573615399847,17.0,18.0,OC,0,0
FSM,0,-0.8171129986206481,-0.4723621543895041,-0.0728189244799508,0.25100196946617626,-0.1476630537149045,-0.04643092793233859,1.6992348587123238,0.9132600385452069,0.7803221564193921,-0.36116862920868026,18.0,19.0,OC,0,0
FSM,0,-0.8131334583412951,-0.4723623799043965,-0.2680865918930996,0.16159847648708695,-0.1476630537149045,0.016451976870362657,1.7455520817048007,0.938711890615284,0.8221565825149223,-0.36686129348046226,19.0,20.0,OC,0,0
FSM,0,-0.8223788060944425,-0.4723625948486558,-0.6752841404502623,-0.3513912739039143,-0.1476630537149045,0.037652258449325425,1.687601451539587,0.8510862148680237,0.8167965766990523,-0.2907860520756055,20.0,21.0,OC,0,0
FSM,0,-0.8358358177291996,-0.4723628157851316,-0.6737178658545491,-0.5407857939394715,-0.1476630537149045,0.20931550986999897,1.6915499928427962,0.7820950303249373,0.7043993990930089,-0.06831373878506383,21.0,22.0,OC,0,0
FSM,0,-0.8209358923316602,-0.47236305387680094,-0.657829922636941,-0.7852398722130132,-0.1476630537149045,0.11295897437453094,1.9473688346065057,0.7050633036843883,0.8858748124745817,0.02829918899368158,22.0,23.0,OC,0,0
FSM,0,-0.8009473304907467,-0.47236314321079415,-0.7467824591572856,-0.8448338963275538,-0.1476630537149045,-0.12842143326017533,2.1674417740285725,0.7007820586397309,1.130515388217478,0.147360302417077,23.0,24.0,OC,0,0
FSM,0,-0.7780166870781858,-0.4723629775203173,-0.7014612721323694,-0.8589074561700406,-0.1476630537149045,-0.03759360955951109,2.050900583821123,0.6780668100500665,0.9920614691206703,0.24565823189101793,24.0,25.0,OC,0,0
FSM,0,-0.7956777449666059,-0.4723632175004033,-0.5949672800792561,-0.9138109517658979,-0.1476630537149045,-0.0902701815608659,2.0419964322791864,0.6813574487191567,1.1102563256144946,0.3509071272938966,25.0,26.0,OC,0,0
FSM,0,-0.828510927145275,-0.4723632175004033,-0.5261296641444859,-0.9035729604014285,-0.1476630537149045,0.0365751127822693,1.7048998289758186,0.7196883825867006,0.877567307834032,0.5781509840785052,26.0,27.0,OC,0,0
FSM,0,-0.8502625483181139,-0.4723632175004033,-0.45596756034243735,-0.9928447402711078,-0.1476630537149045,0.025683795289395277,1.3842830877969285,0.7354737466145393,0.9922201410785114,0.6994075464969643,27.0,28.0,OC,0,0
FSM,0,-0.8172657612471108,-0.4723632175004033,-0.3601566136052287,-0.9452854021919369,-0.1476630537149045,-0.1650984023177883,1.4719598541565786,0.7773244429820115,0.9425593407797651,0.8171036710736266,28.0,29.0,OC,0,0
FSM,0,-0.8134665147041704,-0.4723632175004033,-0.30099256432679333,-0.9296481134780629,-0.1476630537149045,-0.09787674722480866,1.8333826554409576,0.837264272276384,1.2580330630800602,0.8171036710736266,29.0,30.0,OC,0,0
FSM,0,-0.7959275911655161,-0.4723632175004033,0.10392269294280028,-0.9525109144951506,-0.1476630537149045,-0.1518464233946007,1.9704497227466866,0.8593227980547603,1.3997750281120027,0.9866086160381018,30.0,31.0,OC,0,0
FSM,0,-0.7978463569967329,-0.4723632175004033,-0.12357001598350509,-0.9231275154463374,-0.1476630537149045,-0.15831686222021882,1.4594736368129442,0.8978353547094726,1.2025623012871434,1.0707238518851323,31.0,32.0,OC,0,0
FSM,0,-0.7917306948313305,-0.4723632175004033,-0.1600084009915341,-0.9241812203216161,-0.1476630537149045,-0.1199615077044258,1.3973535040180847,0.9380153488849707,1.054738830589595,1.3154715131971768,32.0,33.0,OC,0,0
FSM,0,-0.8112194293050089,-0.472362834769668,-0.2729229873552412,-0.49365239077744827,-0.1476630537149045,0.028476215161721996,1.5067799094888974,1.0334975834855369,1.2485121521984694,1.3154715131971768,33.0,34.0,OC,0,0
GAB,0,0.3871242179791469,0.07618956814399323,-0.3381382678513053,0.09615890434344644,0.03814126833936102,2.4625140736024496,-0.7999146768711811,-2.0545126643583886,-1.4776068566945804,-1.2068880897253482,0.0,1.0,AF,0,0
GAB,0,0.4335057420163301,0.03000693332451306,-0.37354737297054685,0.13304880531582153,0.033059558152145875,-0.09848656553504574,-0.44570810123394083,-2.0545126643583886,-0.9738787450495715,-1.2068880897253482,1.0,2.0,AF,0,0
GAB,0,0.46470915042394806,0.11147113760424819,-0.18826313534127848,0.2405495578249976,0.048580676489280855,0.034504761603071,-0.5607910164096895,-2.0545126643583886,-0.955191566635857,-1.2068880897253482,2.0,3.0,AF,0,0
GAB,0,0.49151089525195774,0.07478037752758403,-0.2170614084484697,0.27192766651228084,0.046734341374738156,-0.9765091400812814,-0.525990368910126,-1.5669320989093478,-0.555348321331527,-0.9468727508414045,3.0,4.0,AF,0,0
GAB,0,0.5173698765200853,-0.060130482437034505,-0.36961017775193167,0.18509244880814732,0.040769524771084795,0.4271447794575938,-0.37562885780592686,-1.2418783886099871,-0.6985790302882374,-0.7232043176134123,4.0,5.0,AF,0,0
GAB,0,0.4707230836948526,-0.043681314026851464,-0.31893131884509196,0.06441021788056549,0.03578356626141883,-0.19767322451954403,-0.28787558194838675,-1.2418783886099871,-0.44305815833796897,-0.653806861922516,5.0,6.0,AF,0,0
GAB,0,0.48044239273530176,-0.05079166025509287,-0.2819407733310742,0.055080241671026126,0.03097196454878933,-0.04895458969352416,-0.2672357534026081,-1.2418783886099871,-0.5041113735883671,-0.6719355138359607,6.0,7.0,AF,0,0
GAB,0,0.48870561229074977,-0.06886386617169224,-0.34767799831533974,0.051430237073455724,0.02636222776814271,2.126147280372708,-0.44653508459114366,-1.2418783886099871,-0.9323625679530411,-0.6645413390074674,7.0,8.0,AF,0,0
GAB,0,0.5070944130176654,-0.04042323134294172,-0.2598188374802514,0.06681369241722257,0.1637079960932305,-0.5470949121105697,-0.3762298601847253,-1.2418783886099871,-0.4016136438722069,-0.6767298785690626,8.0,9.0,AF,0,0
GAB,0,0.5154333049203007,-0.006839142068075814,-0.17151653398404598,0.1061849568951209,0.15595836546249445,-0.7117915015101071,-0.5480041576816326,-1.2418783886099871,-0.4208684931453153,-0.5793589087191413,9.0,10.0,AF,0,0
GAB,0,0.5400624164435514,-0.05179838542466211,-0.21923004822846773,0.0843178051649206,0.14844249967856385,-0.18583067635320008,-0.09716978062215202,-1.2418783886099871,-0.29291938403327006,-0.583069770024888,10.0,11.0,AF,0,0
GAB,0,0.5473198302703903,-0.00718265372148311,-0.47818009520730864,0.143487782922775,0.390846662281194,1.3644555231820772,0.8565733491001111,-1.2418783886099871,-0.014128670822254273,-0.5957433295625488,11.0,12.0,AF,0,0
GAB,0,0.4520985862224232,0.013938980630472098,-0.5268452550283786,-0.024789858299891797,0.37742172205469543,-0.9934991462354783,-0.35068523387057926,-1.2418783886099871,-0.10411648455590201,-0.6016550791893213,12.0,13.0,AF,0,0
GAB,0,0.41634974388696483,0.024406937339310413,-0.526272104748698,-0.12829502630097028,0.3641512075969393,-0.3270501836345829,-0.6645475351121084,-1.2418783886099871,-0.3620819641615579,-0.5075598617576089,13.0,14.0,AF,0,0
GAB,0,0.41236842085538616,0.024147463212967162,-0.5143712188754593,-0.11759299773952775,0.35096795273929454,0.5472046540641688,-0.2096684384814919,-1.2418783886099871,-0.30300225628596267,-0.5248727761777956,14.0,15.0,AF,0,0
GAB,0,0.38912158093712973,0.005570838581135026,-0.30808951965191606,-0.17402664520809527,0.3379210776553849,0.001518675420932664,-0.3370777419025136,-1.2418783886099871,-0.27462767329268256,-0.5106297384817718,15.0,16.0,AF,0,0
GAB,0,0.38530446100662885,0.057851347758196094,-0.4025908518379487,-0.12925180311357834,0.3249916416074855,-0.7085350274214854,-0.6070549343438019,-1.2418783886099871,-0.3382033682324339,-0.5162957605938566,16.0,17.0,AF,0,0
GAB,0,0.36861429420207426,0.0028157327707577662,-0.7281971065860179,-0.44974693369543983,0.3120798644234135,-0.650709812980661,-0.629733188388492,-1.2418783886099871,-0.3413363888658263,-0.42952919670442646,17.0,18.0,AF,0,0
GAB,0,0.36678872094552245,-0.02586667636412365,-0.7584657349810809,-0.16040773532785402,0.29907808970029864,-0.7180220190705331,-0.636155097094096,-1.2418783886099871,-0.28053069120845436,-0.31800919614362366,18.0,19.0,AF,0,0
GAB,0,0.32005622853857685,-0.06209090859083717,-0.7281390434481563,-0.40523156924686954,0.28594196735150196,-0.6369741208677009,-0.613990411663807,-1.2418783886099871,-0.3221414466013401,-0.3254332915241853,19.0,20.0,AF,0,0
GAB,0,0.3420064307656082,-0.12137167010844674,-0.7354247754776563,-0.5067933761977125,0.18878186974898112,-0.027829816361546023,-0.7194106051618582,-1.2418783886099871,-0.5846122024862753,-0.2104851961228575,20.0,21.0,AF,0,0
GAB,0,0.2894939057791487,-0.08503399094818281,-0.7617692319659161,-0.6170942210394841,0.17822492400498902,-1.2518130597493087,-0.7471333878643838,-1.2418783886099871,-0.32199423595981036,0.025491469364087124,21.0,22.0,AF,0,0
GAB,0,0.26414729457758246,-0.09096664254686453,-0.6906107113267723,-0.568789824864615,0.16766827431687206,0.38178212716669985,-0.5256533219503862,-0.10419040256222509,-0.345728706293781,0.11288675913580809,22.0,23.0,AF,0,0
GAB,0,0.29161873442492375,-0.0827253794142219,-0.7178217291615404,-0.5362883694370106,0.15706026531947376,-0.3097677093808458,-0.49592870013314794,-0.10419040256222509,-0.22385499945517018,0.22955813413544426,23.0,24.0,AF,0,0
GAB,0,0.3182771487376115,-0.11676563508000447,-0.7396450789217306,-0.5327219620098428,0.14650540598400655,0.004065034418851062,-0.5774120840768583,-0.10419040256222509,-0.2933383054960545,0.3341480515957656,24.0,25.0,AF,0,0
GAB,0,0.33077625592058335,-0.13042969520171624,-0.8443124180055674,-0.5774685059987692,0.13622227072005913,-0.0032402229653878275,-0.44408598869006555,-0.10419040256222509,-0.1768215351198877,0.42387630299590384,25.0,26.0,AF,0,0
GAB,0,0.34664669242827173,-0.13836223756446614,-0.7737818182629034,-0.6233001554186793,0.12644401601094296,0.6244445492731757,0.20329834308080713,-0.10419040256222509,0.1268680845317549,0.6491828266215398,26.0,27.0,AF,0,0
GAB,0,0.35372607423145075,-0.14238716173758623,-0.5957999950974544,-0.7668731795074285,0.11743711626016731,0.18744950260350438,-0.45580208027422536,-0.10419040256222509,-0.23668133081578954,0.7267527134070737,27.0,28.0,AF,0,0
GAB,0,0.35948539864069917,-0.1466579726158158,-0.6810711951988994,-0.7708080263891125,0.10937871365323679,0.6875215081077228,-0.5464752219542591,-0.10419040256222509,-0.3408881173606869,0.8411061859294314,28.0,29.0,AF,0,0
GAB,0,0.3536002831135286,-0.14671533681662333,-0.7368085659258048,-0.7715116244696429,0.10227084294550196,1.263326857380575,-0.5709580585491513,-0.10419040256222509,-0.4085244301124082,0.8411061859294314,29.0,30.0,AF,0,0
GAB,0,0.3368956629969924,-0.15329817301810875,-0.8637949366314774,-0.7609542687706516,0.09596368229821563,-0.08976450474572571,-0.7963508753413047,-0.10419040256222509,-0.2622164528336248,1.0434818810358883,30.0,31.0,AF,0,0
GAB,0,0.32441819061955735,-0.16692984905947758,-0.7560868624806156,-0.8817826669875867,0.09020680959620872,-0.1325758066920645,-0.8584812263234459,-0.10419040256222509,-0.2521498100709081,1.156520945828103,31.0,32.0,AF,0,0
GAB,0,0.33688854544954594,-0.17900185813933542,-0.8375752825200006,-0.9211925267112387,0.08482182326452946,-0.07820520844244944,-0.8389960988899221,0.35615108313098387,-0.19985044573173127,1.3893443201854858,32.0,33.0,AF,0,0
GAB,0,0.3044272617062387,-0.1892601066152461,-0.9064909933091506,-0.951330376554035,0.07977292970473794,1.1988025789096222,-0.6941395958810517,0.44038183961918087,-0.2890065070943081,1.3893443201854858,33.0,34.0,AF,0,0
GEO,0,0.35370429059424585,0.8084467247220103,0.9373255746271356,2.1038517395494805,-0.14573942392481584,-0.19703321447976643,-0.06354658625460059,0.09681250682001315,0.882516753425635,-1.2068880897253482,0.0,1.0,AS,0,0
GEO,0,0.41365804286229013,0.7274609287308997,1.0967747053942543,2.1038517395494805,-0.1457583763380524,-1.1669453672433232,0.0204767270117834,0.36462557885343744,0.8396361161130841,-1.2068880897253482,1.0,2.0,AS,0,0
GEO,0,0.3431129740716773,0.7796193715745952,0.9038507056716907,2.1038517395494805,-0.1457633726811807,0.38670738752221445,-0.08104286305127527,0.22437226030530372,0.7305986451571471,-1.2068880897253482,2.0,3.0,AS,0,0
GEO,0,0.12652063657528648,1.0143974083895226,0.4136741918408979,2.1038517395494805,-0.14576285839851852,2.0121438911350498,-0.29750089982169,-0.27912386746531825,0.7228824764441623,-1.2068880897253482,3.0,4.0,AS,0,0
GEO,0,-0.06904370513530876,0.9770082999742552,0.048953130086557606,1.9033341810373245,-0.14577617890167727,-1.504447870005473,-0.47718477518237806,-0.10419040256222509,0.09341136179249286,-0.895296676279603,4.0,5.0,AS,0,0
GEO,0,-0.5529106606561857,1.5971849287457704,-0.5193326090545729,0.5236999733858217,-0.14579073650770524,1.0015438670508372,-0.8624388701864368,-0.5917709680112659,-0.4303406388759696,-0.7344761287274393,5.0,6.0,AS,0,0
GEO,0,-0.836940431817107,1.874278228806228,-0.735423959005575,-0.26899906431812703,-0.1458050712040036,-0.718802549190309,-0.9791898763341522,-0.5917709680112659,-0.7775070961016844,-0.6936718045294865,6.0,7.0,AS,0,0
GEO,0,-0.9126104615596529,1.2241846335864266,-0.8044013482705545,-0.9488097876496584,-0.14577624757098007,-1.8189402402538835,-0.9515297022774203,-0.26671725771190535,-1.136144591713373,-0.6419454240292654,7.0,8.0,AS,0,0
GEO,0,-0.8619250517592038,0.8327465498716463,-0.7685491391109671,-0.9660411812313476,-0.14570399778385376,-1.7134866697607158,-0.9449621574392073,0.058336452587455206,-1.2759606478402992,-0.6621711129985124,8.0,9.0,AS,0,0
GEO,0,-0.7477588969218129,0.46331194977001783,-0.5889076432105105,-0.9751015460249138,-0.14563158680020574,1.2372491055863772,-0.7788588871697587,0.058336452587455206,-1.1196303284739246,-0.4587594606967248,9.0,10.0,AS,0,0
GEO,0,-0.6418976917269027,0.27351740846283473,-0.6363440399859461,-0.7724800024198947,-0.14556537086256113,0.5973676140586336,-0.5972407912716234,0.058336452587455206,-0.9644567672851859,-0.48229491929183704,10.0,11.0,AS,0,0
GEO,0,-0.5975642103503772,0.176703771339378,-0.5344929488572556,-0.4691141195561561,-0.14551282210550112,2.066117505592061,-0.7583809739484507,0.058336452587455206,-1.0409080948360567,-0.5161173625347525,11.0,12.0,AS,0,0
GEO,0,-0.5584051236945364,0.11503121241032893,-0.576890976910825,-0.6266264300102755,-0.14546812552556768,-0.23541708550388102,-0.7018510078983407,0.058336452587455206,-1.0307374763974808,-0.4918478965519042,12.0,13.0,AS,0,0
GEO,0,-0.5282216041471481,0.14125518704046253,-0.5998225597107818,-0.3872838013203929,-0.14542502459362155,-0.255225730130264,-0.8685862170191726,-0.26671725771190535,-1.183223168371856,-0.30217454689102613,13.0,14.0,AS,0,0
GEO,0,-0.47817481970279124,-0.04404447629001249,-0.5058815096548155,-0.561280388545605,-0.14539003675577153,-0.21530079647062333,-0.8743382531129482,-0.26671725771190535,-1.032563446875953,-0.2947598874441523,14.0,15.0,AS,0,0
GEO,0,-0.4282744723149742,-0.11597264449064644,-0.7405473934319468,-0.7549583608628494,-0.14536955025713558,-0.13205406528624916,-0.9248632918064058,-0.26671725771190535,-1.0148632786307612,-0.2900758754708974,15.0,16.0,AS,0,0
GEO,0,-0.3388024094641391,-0.12420321667624926,-0.3625109832708329,-0.608924153696841,-0.14535400829555323,-0.4012104857555563,-0.9189325648261495,-0.26671725771190535,-1.0208148376944675,-0.2898099947977816,16.0,17.0,AS,0,0
GEO,0,-0.2886971752322323,-0.11316313512105955,-0.4940218930082911,-0.4495068228592995,-0.14533966487938593,-0.7995454688699533,-0.7517482300758416,0.38339016288681577,-0.7101764831459041,-0.15871530062519573,17.0,18.0,AS,0,0
GEO,0,-0.21021860046614382,-0.07286481735936784,-0.39542210416010065,-0.5873229217127088,-0.1453248575859191,-0.6679047590346942,-0.5854155934477548,0.5459170180364961,-0.7971450234406551,-0.0274366589327741,18.0,19.0,AS,0,0
GEO,0,-0.13351814607616833,-0.07195281047247264,-0.21474020207143515,-0.15368688824327856,-0.1453115274443711,-0.503740642923523,-0.5221173375321718,0.5459170180364961,-0.7970842702668548,-0.0057719520735705025,19.0,20.0,AS,0,0
GEO,0,-0.03438222196344666,-0.05449199473513965,0.123780381433218,0.25463155405931365,-0.14529922873435047,-0.4165601590165248,-0.22069728892364052,0.38339016288681577,-0.8702578623024338,0.11073461787016817,20.0,21.0,AS,0,0
GEO,0,-0.012795476753672187,-0.11430486949993697,0.3012550817246348,0.4336751723489587,-0.14529203673916036,0.3521584784220768,0.028204230575498708,0.38339016288681577,-0.656436931999,0.4183374533434492,21.0,22.0,AS,0,0
GEO,0,-0.035480555417473955,-0.051748381589887184,0.29229905722847394,0.4494582762182181,-0.1452708839219988,0.6204880635365234,0.21298665251574722,0.38339016288681577,-0.4691900669393966,0.5055301196669805,22.0,23.0,AS,0,0
GEO,0,0.018947205587831063,-0.08566656781317493,0.31321217911154736,0.5369261223667298,-0.14525336983244616,0.020870109360090476,0.007249958720083088,0.38339016288681577,-0.5619172213929343,0.6105491122245129,23.0,24.0,AS,0,0
GEO,0,0.08258890372218983,-0.037827486293864857,0.5462314690711569,0.6031143571929873,-0.14523396247953424,-0.3521256249254687,-0.21210796573682453,0.38339016288681577,-0.6979573411162402,0.7775248808684837,24.0,25.0,AS,0,0
GEO,0,0.13797449623550984,-0.027708208698593167,0.5959752747758489,0.6307887762968668,-0.14521600457640169,-0.10163208511469281,-0.17446225381727923,0.38339016288681577,-0.6466689670699213,0.886840952123218,25.0,26.0,AS,0,0
GEO,0,0.1688950967625453,-0.03695689888585862,0.576310272002374,0.6899469531771292,-0.14520862854587768,-0.06464579787157315,-0.2536765166181196,0.5459170180364961,-0.45424830852418363,1.2002421077755836,26.0,27.0,AS,0,0
GEO,0,0.20327236394300868,0.00043615657770734457,0.48475824212604396,0.8567074073813188,-0.14520978072370602,0.046778291257790656,-0.19696196096502716,0.5459170180364961,-0.28855483079802086,1.3822626531513833,27.0,28.0,AS,0,0
GEO,0,0.2258719307823369,0.021799395607620432,0.40404456930876564,0.845871113212935,-0.14521364113197494,0.3500737204763015,-0.23098770725572806,0.5459170180364961,-0.21051828443338613,1.5108608660734577,28.0,29.0,AS,0,0
GEO,0,0.24835312177079616,0.026859322290917545,0.5124654185313072,0.926911904901358,-0.14521510584916442,0.21782099213831263,-0.1771208411033862,0.5459170180364961,-0.11628293359917352,1.5108608660734577,29.0,30.0,AS,0,0
GEO,0,0.2861447905791003,0.005222623491314612,0.5732024163293481,0.9687103691723161,-0.14521543351136249,-0.04353854037096015,-0.22400786435714978,0.5459170180364961,-0.22114155766044957,1.7191372825520528,30.0,31.0,AS,0,0
GEO,0,0.3243590028253666,-0.024520779703989616,0.6043012808565924,1.037072387378855,-0.14521447785845246,-0.016820485710119102,-0.2486812661660796,0.5459170180364961,-0.31613127254019446,1.8326850318648162,31.0,32.0,AS,0,0
GEO,0,0.36470041832363564,-0.02761105472359156,0.8096220705119986,1.0335290132934467,-0.14521027333543018,0.11460964642022076,-0.1424263383783113,0.8818703319930851,-0.2758069576433616,2.0730571222049354,32.0,33.0,AS,0,0
GEO,0,0.30805265844325297,0.05298867992820431,0.7591540375357807,1.2325780647546332,-0.14521195674449755,1.3426648801412755,0.19082710933203376,0.5827872005322596,0.15911448098535486,2.0730571222049354,33.0,34.0,AS,0,0
GHA,0,-1.1693790179911017,-0.2974386440971722,1.2778295752260256,1.8188433145107525,-0.14762024259309298,0.6068154299493433,-1.4132629913009227,-1.7294589540590282,-1.2687647230633408,-1.2068880897253482,0.0,1.0,AF,0,0
GHA,0,-1.1556195573936388,-0.29868060274559327,1.2824982747354052,1.8358006824492974,-0.1476452843217119,-0.230512622311905,-1.4169609269399819,-1.7294589540590282,-1.1071991301558564,-1.2068880897253482,1.0,2.0,AF,0,0
GHA,0,-1.1411288763994787,-0.2883620352135757,1.2930519429863532,1.8674557438236028,-0.14764573382017857,-0.04338924434403165,-1.4186111263763042,-1.7294589540590282,-1.1390020180511007,-1.2068880897253482,2.0,3.0,AF,0,0
GHA,0,-1.1376180513707275,-0.29656059776386834,1.2983819146899627,1.8783797835517198,-0.14764617619168294,-0.048198126500359116,-1.461383766429749,-1.7294589540590282,-1.1338114370471357,-0.9683720676794731,3.0,4.0,AF,0,0
GHA,0,-1.1166796483916035,-0.31729708561715614,1.2944774170601427,1.8811591233603164,-0.14765482613657246,0.02260867112396207,-1.4286484892716278,-1.2418783886099871,-1.0299012431877328,-0.7487513248259804,4.0,5.0,AF,0,0
GHA,0,-1.1060645428493943,-0.2966484094143675,-0.2097809824857075,-0.7935189037487613,-0.1476550277928247,0.16201245917765514,-1.2880684154721906,-0.7542978231609463,-1.2562227885656272,-0.6738290850986601,5.0,6.0,AF,0,0
GHA,0,-1.087707736192411,-0.2995023565489741,-0.2053642626638155,-0.7714508458975797,-0.14765522168696302,0.6481371313703109,-1.094713604430218,-0.7542978231609463,-1.3047005459080752,-0.6940216753226967,6.0,7.0,AF,0,0
GHA,0,-1.0805901338611796,-0.29438648467886314,-0.10815248466457662,-0.5923654294299265,-0.14765540425093376,1.166067425834388,-1.0536860169093651,-0.7542978231609463,-1.274361708612788,-0.7157890322053593,7.0,8.0,AF,0,0
GHA,0,-1.066795479715385,-0.2887855987864028,-0.09855965981927951,-0.5613544343324026,-0.14765557884016753,-0.2695620173002432,-1.0489018076147634,-0.7542978231609463,-0.9790629471424019,-0.6961500141647311,8.0,9.0,AF,0,0
GHA,0,-1.0491396045397245,-0.2819923320864023,-0.09598850003095379,-0.3446032070668563,-0.1474292885041402,-0.3314191181174345,-1.0835233029319888,-0.26671725771190535,-0.9436653814046824,-0.590739189611846,9.0,10.0,AF,0,0
GHA,0,-1.0350172422815203,-0.2801681037724358,0.9645210953031113,1.3681963304257299,-0.14742743625264756,0.1659005979834855,-1.1111072565452174,-0.26671725771190535,-0.8721829933781963,-0.5894466391552224,10.0,11.0,AF,0,0
GHA,0,-1.01756561469191,-0.2238340739117716,-0.09351047208980538,-0.2276465725792756,-0.1474330597857869,-0.5307012016246836,-1.1218065567409579,-0.26671725771190535,-0.9417068863129574,-0.6120561588906656,11.0,12.0,AF,0,0
GHA,0,-1.0026044318932856,-0.21326105737004503,-0.09768654247749294,-0.4792733703921919,-0.14743860170803805,0.9812793657603469,-1.1665822285591787,-0.26671725771190535,-1.2493201486927978,-0.6174217688217628,12.0,13.0,AF,0,0
GHA,0,-0.9936552336726608,-0.25100513135379554,0.0837612455735207,-0.08471932818255788,-0.1474441796060611,1.5848826363610984,-1.111002787548115,-0.26671725771190535,-1.3761084552602332,-0.5123725259170668,13.0,14.0,AF,0,0
GHA,0,-0.9835389465212415,-0.24230813552015154,-0.0962895503028685,-0.4720711388038731,-0.14744992441311688,-1.191144329349087,-0.9979090338281169,0.38339016288681577,-0.6832192863597525,-0.5201780200301214,14.0,15.0,AF,0,0
GHA,0,-0.9702890819120022,-0.21264136438966263,-0.07485227840634347,-0.4428927752695774,-0.14745570225384697,-0.26184815054319444,-1.2002721067026547,0.38339016288681577,-0.8796030086918718,-0.5268178321631756,15.0,16.0,AF,0,0
GHA,0,-0.9514167238132584,-0.23978027363305685,-0.16982621974570888,-0.26781145584444827,-0.1474612549666907,-0.33682241145495756,-1.1052473000829472,0.38339016288681577,-0.8467437525916294,-0.5112877509794329,16.0,17.0,AF,0,0
GHA,0,-0.9291381062347333,-0.26629901837913,-0.17276942018213884,-0.3654862688562836,-0.14746656955594156,-0.7677658771532991,-1.0006604383082653,0.7084438731861764,-0.7023800804953221,-0.41716912623234187,17.0,18.0,AF,0,0
GHA,0,-0.9045136969305461,-0.26671019438103466,-0.16029461698473665,-0.1392651018788403,-0.14747172693354607,-0.4670142120710714,-1.0556235319002523,0.7084438731861764,-0.8432152651238386,-0.3065135806986165,18.0,19.0,AF,0,0
GHA,0,-0.8759488881165326,-0.24096981562132475,0.1712175836990194,-0.08135862259935064,-0.14747682317433225,-1.0112116402592566,-0.9610602102190294,0.7084438731861764,-0.38533095023913816,-0.31683813218265544,19.0,20.0,AF,0,0
GHA,0,-0.8627292815476091,-0.23581118369916715,0.1411994181334509,-0.0665227061514361,-0.14749810731798046,0.25831448439088284,-0.8039328927466212,0.7084438731861764,-0.4664778189918121,-0.2193506702370118,20.0,21.0,AF,0,0
GHA,0,-0.8131795515648386,-0.2696004629497844,0.04955948314528468,-0.05605503946484813,-0.14750229617255411,0.13185915420416466,-0.8227854099838405,0.7084438731861764,-0.5711687052334357,0.014006060833050412,21.0,22.0,AF,0,0
GHA,0,-0.7955861288266673,-0.2466695961036482,-0.024879747795691222,0.054217319244053264,-0.14750632094814084,0.13530027655047586,-0.8344648303491987,0.7084438731861764,-0.4618580468042688,0.10831685414620704,22.0,23.0,AF,0,0
GHA,0,-0.754447835513107,-0.23633175782027402,-0.017762389331812616,0.08763935623292897,-0.14751014482229372,0.49732325245843856,-0.6897148469767017,0.7084438731861764,-0.47216753789962196,0.22243550610624824,23.0,24.0,AF,0,0
GHA,0,-0.6686485353582006,-0.2485721504587656,-0.029745038313055035,0.09603167182014356,-0.14109711943727696,-0.21523687293599586,-0.7111092521820501,0.7084438731861764,-0.40420209010461244,0.3104632300433668,24.0,25.0,AF,0,0
GHA,0,-0.6171541750122181,-0.22727852824071768,-0.027913427571744507,0.09909059361947815,-0.14125670906322677,0.2613861023932362,-0.5631567590366935,0.7084438731861764,-0.36094105849480956,0.40189453882309906,25.0,26.0,AF,0,0
GHA,0,-0.5802482693496788,-0.2303233007690594,-0.07543271910141912,0.058173319194700236,-0.1414119091424767,0.4884348344181841,-0.5880577011330503,0.7084438731861764,-0.2885096607364204,0.6289835712186816,26.0,27.0,AF,0,0
GHA,0,-0.5769739655421247,-0.24310415746127598,-0.24941609912132215,-0.026816515435021834,-0.14156061714173485,0.46255474261619106,-0.6241613630497898,0.7084438731861764,-0.2742692406596774,0.7045340325204195,27.0,28.0,AF,0,0
GHA,0,-0.5791032101361432,-0.2364777335259835,-0.19345534262757005,-0.05074994378255867,-0.14170320300518616,0.24174134713607448,-0.7655900165873508,0.7084438731861764,-0.38822671520420016,0.8242933989227976,28.0,29.0,AF,0,0
GHA,0,-0.5712619281472666,-0.2590520078029639,-0.14211217873301382,-0.23995784674304188,-0.1418410085700948,0.12870887171218665,-0.6890964448320714,0.7084438731861764,-0.25279726871431507,0.8242933989227976,29.0,30.0,AF,0,0
GHA,0,-0.5265394721256406,-0.2590390681441239,-0.08574240604644395,-0.1507399366889883,-0.14196968482380742,0.06335161661107863,-0.8284350236989957,0.7084438731861764,-0.35156195376764937,1.0299275187915489,30.0,31.0,AF,0,0
GHA,0,-0.4953420928943247,-0.25537392955587856,-0.182117013327228,-0.10759369287734542,-0.14208926319045814,0.3202487231171023,-0.6284529552572263,0.7084438731861764,-0.19864952729230448,1.1374585820727647,31.0,32.0,AF,0,0
GHA,0,-0.46155563677075667,-0.2613866886197872,-0.18195836462213505,-0.12576878578494485,-0.14220448816369025,0.04231679446888821,-0.6132069006227799,0.387418793559112,-0.23501075888063075,1.4161505905637632,32.0,33.0,AF,0,0
