iso,direct,indirect
MAR,0.291243006382496,0.07549899185571007
MDA,0.03441083826530475,0.12196642422780712
MDG,0.019014461599526092,0.07732586854115198
MDV,0.006981482333800894,0.07924000511177098
MEX,1.9506249882920752,
MHL,0.0,0.005050574659080098
MKD,0.03519864189783761,0.05360087648109868
MLI,0.01575949774035941,0.0845618797429637
MLT,0.0064686249288623265,
MMR,0.13409944203561686,0.23462173710127843
MNG,0.0883004535724764,0.08676618068486164
MOZ,0.04295661829958636,0.09307904957893243
MRT,0.012329454481608576,0.06560851439658677
MUS,0.015792117272473885,0.0708935994043145
MWI,0.006355967972625005,0.08952491356501469
MYS,1.0312050817957603,0.15688839776984764
NAM,0.017224312879271536,0.07710502952613751
NER,0.00975324543554311,0.10264181209794287
NGA,0.5307761405443476,0.0881634768343389
NIC,0.02183986233842336,0.04206714111202814
NLD,0.6252179877153763,
NOR,0.18815392336751757,
NPL,0.050088784954126775,0.3022266802835958
NZL,0.1467738588253481,
OMN,0.34553584973005824,0.23485422269745015
PAK,0.8589462618973709,0.31047037919286424
PAN,0.04049300302692005,-0.02816904100041029
PER,0.21898301187556846,0.03428426748455138
PHL,0.6007079634499894,0.1522902634171004
PLW,0.0052024479169121285,-0.021070619230386
PNG,0.02975321300919226,0.07290927839963501
POL,1.2540347355320316,
PRT,0.19365614655260854,
PRY,0.03571566366654558,0.05840837881659411
QAT,0.40395436410636876,0.4259368398892889
ROU,0.3190128325712851,
RUS,7.050754316826122,0.05653494058263675
RWA,0.004624919709259545,0.044321206861141604
SAU,2.385692323727133,0.21553140886986455
SDN,0.09299717527465401,0.17350852761089186
SEN,0.042546161790708914,0.05057709854075654
SGP,0.22836135257010381,
SLB,0.0012788783556855754,0.027327043260910955
SLE,0.004487410123106137,0.08289903356363482
SLV,0.029750187609530243,0.06588186109830474
SOM,0.0036386270404707675,0.12022277429741735
SRB,0.37954330935654346,0.035667762176188944
STP,0.0006550372330977649,0.08009415524242058
SUR,0.007870128724044786,0.01904713799214619
SVK,0.13996035734344692,
SVN,0.06005309947185228,
SWE,0.1749659586496688,
SWZ,0.006563425373056493,0.03652878054987241
SYC,0.004935504839064225,0.0647536477023607
SYR,0.1046016736388854,0.21527033285100572
TCD,0.003554662389863874,0.11545376266624885
TGO,0.01232348482582614,0.13079103550772686
THA,1.0697829045441907,0.2531095797872496
TJK,0.03465780996361262,0.17032630149469696
TKM,0.3236777926221115,0.18568737201965746
TLS,0.004338606090909931,0.06660337262168525
TON,0.0005185247252100329,0.015620327876490592
TTO,0.127112300074251,0.06802567507467927
TUN,0.12454286647024715,0.13358186361459445
TUR,1.6468648745322074,0.11970957610149924
TUV,1.654933884914503e-07,0.03039144703463137
TZA,0.047612066557205346,0.07499402473119687
UGA,0.024220687873124647,0.1261900299358416
UKR,0.8014594896320348,
URY,0.0270720375207526,0.013785324021995393
USA,19.93022151222557,
UZB,0.3517833182402055,0.1546396085241355
VCT,0.000530367135693845,0.017044633457985015
VNM,1.2665469871601651,0.1565687280028243
VUT,0.0007237695896608982,0.016059828964941403
WSM,0.0014890546123250675,0.03804738971767563
YEM,0.0417225481998208,0.1924266876560381
ZAF,1.8458526669480513,
ZMB,0.0330744301561407,0.10285406993219226
ZWE,0.04724402568488034,0.09339032373644329
