iso,direct,indirect
SLV,0.0032295305651083572,0.0036749086209990622
SOM,0.00039499102985373485,0.013322169651392102
SRB,0.04120131054086773,-0.0002529968709215069
STP,7.110754370152472e-05,0.02190051176092922
SUR,0.0008543415456478617,-0.003528252966722434
SVK,0.015193391647700283,
SVN,0.006519062091955075,
SWE,0.018993423461019843,
SWZ,0.0007124924095370591,0.005675942982536597
SYC,0.0005357735534713762,0.008344369631876347
SYR,0.011355030987100556,0.024690223099486985
TCD,0.0003858762501729243,0.022218045438268774
TGO,0.001337775459974086,0.029915465898262994
THA,0.11613024541563277,0.03816072246848101
TJK,0.0037622773364074102,0.02407206484495461
TKM,0.03513683134505863,0.03353389135138585
TLS,0.0004709772309493092,0.00017614475013338904
TON,5.628843322970454e-05,0.009303318224755941
TTO,0.013798671244665162,-0.009714446280096212
TUN,0.013519746470540883,0.02190999470344046
TUR,0.17877535828383628,0.015523704495523205
TUV,1.7965128942086988e-08,0.006402114608713205
TZA,0.005168526203351065,0.011682621450709973
UGA,0.0026292759165373325,0.025056681984438
UKR,0.08700240658763647,
URY,0.0029388040768194568,-0.003895400607273558
USA,2.1635244922789525,
UZB,0.03818782568577994,0.017201432471596334
VCT,5.757398568147351e-05,-0.04373392253602759
VNM,0.13748996345385578,0.017680227768273937
VUT,7.856878224045318e-05,0.008879108545619019
WSM,0.00016164427084415685,-0.0005962151510203739
YEM,0.004529189746096396,0.01802373921749556
ZAF,0.2003764710608369,
ZMB,0.0035903935973358725,0.021379658772474386
ZWE,0.005128573539455894,0.01744552831968349
