iso,direct,indirect
HND,0.08325262844126011,0.11741422576744753
HRV,0.13518544568971697,
HTI,0.025060306109643174,0.11678152159038291
HUN,0.3634681554066006,
IDN,4.739073001629471,0.3145907648229809
IND,18.514094230435816,0.2074742103683036
IRL,0.266916816875191,
IRN,4.993174230211043,0.41915190674970404
IRQ,1.5053355428029036,0.48176449931702336
ISL,0.02805953576210765,
ISR,0.505162772191533,0.41761293158546664
ITA,2.4124309980890786,
JAM,0.06361889421026679,0.0869423444429458
JOR,0.19858559796485642,0.4162303455666745
JPN,8.343926320397323,
KAZ,1.999760548031925,
KEN,0.13929734725967646,0.22195710767036303
KGZ,0.09299529281321867,0.2734427674430435
KHM,0.08591911280550812,0.3062313817922302
KIR,0.0004883408591901358,0.05685294501816429
KNA,0.0011627050110045176,0.01040763177121562
KOR,4.809931138317491,
KWT,0.738225609156888,0.4655418323249023
LAO,0.16862147879947664,0.302103086093922
LBN,0.2062616334318571,0.4079330025288641
LBR,0.010186854916138195,0.15312546567827212
LBY,0.40845353956520714,0.21815720199478505
LCA,0.0024245455816405857,0.08024591824548111
LKA,0.18658417679062433,0.3612356018564924
LSO,0.00516516858796516,0.09555825838486953
LTU,0.09871812936049296,
LUX,0.0707642313645731,
LVA,0.06254764307947905,
MAR,0.5336384389140312,0.12936392107826578
MDA,0.06305025566692565,0.23245469912049543
MDG,0.034839798320979484,0.1342335459781907
MDV,0.012792023335394705,0.15962561264828423
MEX,3.574089165567152,
MHL,0.0,0.008092759425721852
MKD,0.06449373170385239,0.11101500118780905
MLI,0.028875796458403935,0.14020715958369578
MLT,0.011852325492152795,
MMR,0.2457075889854915,0.4202853524233774
MNG,0.16179106508031577,0.16539172181782646
MOZ,0.07870850879870223,0.15898135225410215
MRT,0.02259100029199068,0.11824949342582158
MUS,0.02893556454146244,0.12549647311300305
MWI,0.011645906519192686,0.1527672465935268
MYS,1.8894553963194447,0.29712828518250944
NAM,0.03155974644826262,0.1407539479297384
NER,0.01787066660661086,0.19501247725727922
NGA,0.972529965855768,0.15924898659721975
NIC,0.04001672070733725,0.06871035584245533
NLD,1.145573777339834,
NOR,0.3447504789506486,
NPL,0.09177662784773155,0.5625142463432269
NZL,0.2689306564638405,
OMN,0.6331180745903182,0.44515682006289126
PAK,1.5738291813537062,0.5748187787306449
PAN,0.07419447831769621,-0.058696049982785325
PER,0.4012379698226958,0.07297920573574856
PHL,1.1006645750582575,0.29000124203813016
PLW,0.009532335967121764,-0.04898106452927209
PNG,0.05451618680947751,0.13294719630764007
POL,2.297741487170361,
PRT,0.35483208684063294,
PRY,0.06544105982329759,0.1182041105917051
QAT,0.7401570905744799,0.80790775016564
ROU,0.5845205077415905,
RUS,12.918948933853578,0.0969494941513176
RWA,0.008474143171392324,0.07548682077725744
SAU,4.371253899538955,0.41192875049966915
SDN,0.17039676953411487,0.3155285338870044
SEN,0.07795643796493323,0.09029078485480113
SGP,0.4184217063525373,
SLB,0.002343261930185906,0.038409528801594206
SLE,0.008222187247018134,0.1490383149520369
SLV,0.05451064343326814,0.12639772216323308
SOM,0.006666979845404802,0.22422718792898877
SRB,0.6954292280560108,0.0691334868912179
STP,0.0012002109538787743,0.1349372338216881
SUR,0.014420271437646272,0.04165497345113067
SVK,0.25644642091256686,
SVN,0.11003403189713235,
SWE,0.3205864483979509,
SWZ,0.012026026353424965,0.0674958291088501
SYC,0.009043221776497818,0.11977592819334859
SYR,0.1916594479701973,0.3993757926947694
TCD,0.006513133180963422,0.20578315807506442
TGO,0.022580062217177607,0.22765927852103118
THA,1.9601407300683276,0.46192653100564485
TJK,0.06350277671859983,0.31168253911226884
TKM,0.5930680159892217,0.33359807748945514
TLS,0.007949536746559384,0.13157284767964939
TON,0.0009500819550530468,0.021946227721883815
TTO,0.23290519563347,0.14305636303086544
TUN,0.22819727644816568,0.24097904190853114
TUR,3.0175158939045232,0.2202384637516559
TUV,3.0323005720242636e-07,0.05370527926513091
TZA,0.08723858878756935,0.13666442580117177
UGA,0.044379057291639934,0.22452897443878328
UKR,1.468497376855054,
URY,0.049603525318040964,0.030552213529176697
USA,36.517725960523194,
UZB,0.6445651798249794,0.28774418477502195
VCT,0.0009717805548651267,0.07710564131051001
VNM,2.32066742283169,0.2910088534390525
VUT,0.0013261478061136495,0.024249339345317367
WSM,0.0027283634675000536,0.07613322313193294
YEM,0.07644734809400705,0.362799932204382
ZAF,3.3821170433936985,
ZMB,0.060601583178667734,0.18152538345748326
ZWE,0.08656423523311485,0.1675518657262387
